Bomba de Luz,Consumível,Incomum,Arremesso 9m. Flash em 6m. Reflexo ou Cego por 1 rodada.,,4d10+45,"Alquimista, Drop CR≤2, Loja",Alquimia,2x Reagente Alquímico (x1),"Arremesso, Ofensivo, Uso Único",,,,,,,,,,,,,,,,,,,
Bálsamo Estabilizador,Consumível,Incomum,Criatura Morrendo fica estável e recupera +1 de Saúde em 1 min.,,4d10+45,"Alquimista, Drop CR≤2, Loja",Alquimia,2x Reagente Alquímico (x1),"Curativo, Uso Único",,,,,,,,,,,,,,,,,,,
Café Concentrado,Consumível,Incomum,+2 Iniciativa no próximo combate.,,4d10+45,"Drop CR≥3, Loja",Não-craftável,,Uso Único,,,,,,,,,,,,,,,,,,,
Catalisador Térmico,Consumível,Incomum,Mantém a temperatura de um objeto/local fixa por 24h.,,4d10+45,"Alquimista, Drop CR≥3, Loja",Alquimia,2x Reagente Alquímico (x1),"Uso Único, Utilidade",,,,,,,,,,,,,,,,,,,
Cola Universal,Consumível,Incomum,Gruda superfícies. CD 20 de Força para separar.,,4d10+45,"Alquimista, Drop CR≥3, Loja",Alquimia,2x Reagente Alquímico (x1),"Uso Único, Utilidade",,,,,,,,,,,,,,,,,,,
Comida Alquímica,Consumível,Incomum,Refeição completa. Descanso longo: +1d8 adicional em 1 status a escolha.,,4d10+45,"Alquimista, Loja",Alquimia,2x Reagente Alquímico (x1),Uso Único,,,,,,,,,,,,,,,,,,,
Corda Líquida,Consumível,Incomum,Enrijece em 6 segundos formando uma corda de 9m.,,4d10+45,"Alquimista, Drop CR≥3, Loja",Alquimia,2x Reagente Alquímico (x1),"Uso Único, Utilidade",,,,,,,,,,,,,,,,,,,
Couro Líquido,Consumível,Incomum,+2 Armadura(Ar) natural por 10 min.,,4d10+45,"Alquimista, Drop CR≤2, Loja",Alquimia,2x Reagente Alquímico (x1),"Uso Único, Utilidade",,,,,,,,,,,,,,,,,,,
Elixir de Agilidade,Consumível,Incomum,"+2 testes de Destreza, +1,5m de Movimento. 10 min.",,4d10+45,"Alquimista, Loja",Alquimia,2x Reagente Alquímico (x1),"Elixir, Uso Único",,,,,,,,,,,,,,,,,,,
Elixir de Força,Consumível,Incomum,"+2 em testes de Força, +2 dano corpo a corpo. Duração 10 min.",,4d10+45,"Alquimista, Loja",Alquimia,2x Reagente Alquímico (x1),"Elixir, Uso Único",,,,,,,,,,,,,,,,,,,
Elixir de Resistência,Consumível,Incomum,"+2 Fortitude, +5 de Saúde temporária. 10 min.",,4d10+45,"Alquimista, Loja",Alquimia,2x Reagente Alquímico (x1),"Elixir, Uso Único",,,,,,,,,,,,,,,,,,,
Elíxir de Éter Menor,Consumível,Incomum,Recupera 1d6+Int de Éter.,,4d10+45,"Alquimista, Loja",Alquimia,2x Reagente Alquímico (x1),"Elixir, Uso Único",,,,,,,,,,,,,,,,,,,
Emplastro de Regeneração,Consumível,Incomum,Cura 1d4 de Saúde por turno durante 3 rodadas. 1x/Combate,,4d10+45,"Alquimista, Drop CR≥3, Loja",Alquimia,2x Reagente Alquímico (x1),"Curativo, Uso Único",,,,,,,,,,,,,,,,,,,
Espuma Seladora,Consumível,Incomum,Sela buracos até 50cm. Cria cobertura improvisada.,,4d10+45,"Alquimista, Drop CR≥3, Loja",Alquimia,2x Reagente Alquímico (x1),"Uso Único, Utilidade",,,,,,,,,,,,,,,,,,,
Fogo Alquímico,Consumível,Incomum,"Arremesso 9m. 2d6 Fogo em área de 1,5m. Reflexo para metade. Queima +1d6 na próxima rodada.",,4d10+45,"Alquimista, Drop CR≤2, Loja",Alquimia,2x Reagente Alquímico (x1),"Arremesso, Ofensivo, Uso Único",,,,,,,,,,,,,,,,,,,
Frasco Congelante,Consumível,Incomum,"Arremesso 9m. 2d6 Frio. Cria superfície Escorregadia em 1,5m.",,4d10+45,"Alquimista, Drop CR≤2, Loja",Alquimia,2x Reagente Alquímico (x1),"Arremesso, Ofensivo, Uso Único",,,,,,,,,,,,,,,,,,,
Fumaça Densa,Consumível,Incomum,"Nuvem de 4,5m. Obscurecimento total por 1 min.",,4d10+45,"Alquimista, Drop CR≤2, Loja",Alquimia,2x Reagente Alquímico (x1),"Arremesso, Uso Único, Utilidade",,,,,,,,,,,,,,,,,,,
Kit de Manutenção,Consumível,Incomum,Kit de Manutenção de Autômatos. Recupera 4d6+Int de Saúde. Pode consertar invenções ou bugigangas.,,4d10+45,"Loja, Drop",Engenharia,1x Fibra Sintética e 1x Aço Temperado,"Curativo, Uso Único",,,,,,,,,,,,,,,,,,,
Pedra de Amolar,Consumível,Incomum,Aplica em arma: +1 Atacar no próximo combate. 1 uso.,,4d10+45,"Drop CR≤2, Loja",Não-craftável,,"Uso Único, Utilidade",,,,,,,,,,,,,,,,,,,
Pergaminho — Aumentar / Diminuir Criatura,Consumível,Incomum,"1 uso: conjura Aumentar / Diminuir Criatura (magia de Abjuração, Nível 2).",,4d10+45,"Loja, Drop",Não-craftável,,Pergaminho/Abjuração,,,,,,,,,,,,,,,,,,,
Pergaminho — Barreira de Energia,Consumível,Incomum,"1 uso: conjura Barreira de Energia (magia de Abjuração, Nível 2).",,4d10+45,"Loja, Drop",Não-craftável,,Pergaminho/Abjuração,,,,,,,,,,,,,,,,,,,
Pergaminho — Caveiras Explosivas,Consumível,Incomum,"1 uso: conjura Caveiras Explosivas (magia de Destruição, Nível 2).",,4d10+45,"Loja, Drop",Não-craftável,,Pergaminho/Destruição,,,,,,,,,,,,,,,,,,,
Pergaminho — Confundir Sentidos,Consumível,Incomum,"1 uso: conjura Confundir Sentidos (magia de Alteração, Nível 2).",,4d10+45,"Loja, Drop",Não-craftável,,Pergaminho/Alteração,,,,,,,,,,,,,,,,,,,
Pergaminho — Dissipar Magia,Consumível,Incomum,"1 uso: conjura Dissipar Magia (magia de Abjuração, Nível 2).",,4d10+45,"Loja, Drop",Não-craftável,,Pergaminho/Abjuração,,,,,,,,,,,,,,,,,,,
Pergaminho — Empréstimo Natural,Consumível,Incomum,"1 uso: conjura Empréstimo Natural (magia de Conhecimento, Nível 2).",,4d10+45,"Loja, Drop",Não-craftável,,Pergaminho/Conhecimento,,,,,,,,,,,,,,,,,,,
Pergaminho — Enraizar,Consumível,Incomum,"1 uso: conjura Enraizar (magia de Alteração, Nível 2).",,4d10+45,"Loja, Drop",Não-craftável,,Pergaminho/Alteração,,,,,,,,,,,,,,,,,,,
Pergaminho — História do Éter,Consumível,Incomum,"1 uso: conjura História do Éter (magia de Conhecimento, Nível 2).",,4d10+45,"Loja, Drop",Não-craftável,,Pergaminho/Conhecimento,,,,,,,,,,,,,,,,,,,
Pergaminho — Impulso Instintivo,Consumível,Incomum,"1 uso: conjura Impulso Instintivo (magia de Conhecimento, Nível 2).",,4d10+45,"Loja, Drop",Não-craftável,,Pergaminho/Conhecimento,,,,,,,,,,,,,,,,,,,
Pergaminho — Invocar Tempestade,Consumível,Incomum,"1 uso: conjura Invocar Tempestade (magia de Destruição, Nível 2).",,4d10+45,"Loja, Drop",Não-craftável,,Pergaminho/Destruição,,,,,,,,,,,,,,,,,,,
Pergaminho — Lança de Gelo,Consumível,Incomum,"1 uso: conjura Lança de Gelo (magia de Destruição, Nível 2).",,4d10+45,"Loja, Drop",Não-craftável,,Pergaminho/Destruição,,,,,,,,,,,,,,,,,,,
Pergaminho — Pele de Pedra,Consumível,Incomum,"1 uso: conjura Pele de Pedra (magia de Alteração, Nível 2).",,4d10+45,"Loja, Drop",Não-craftável,,Pergaminho/Alteração,,,,,,,,,,,,,,,,,,,
Pergaminho — Personificar Elemento,Consumível,Incomum,"1 uso: conjura Personificar Elemento (magia de Abjuração, Nível 2).",,4d10+45,"Loja, Drop",Não-craftável,,Pergaminho/Abjuração,,,,,,,,,,,,,,,,,,,
Pergaminho — Pânico,Consumível,Incomum,"1 uso: conjura Pânico (magia de Conhecimento, Nível 2).",,4d10+45,"Loja, Drop",Não-craftável,,Pergaminho/Conhecimento,,,,,,,,,,,,,,,,,,,
Pergaminho — Sussurro do Ambiente,Consumível,Incomum,"1 uso: conjura Sussurro do Ambiente (magia de Conhecimento, Nível 2).",,4d10+45,"Loja, Drop",Não-craftável,,Pergaminho/Conhecimento,,,,,,,,,,,,,,,,,,,
Pergaminho — Telepatia,Consumível,Incomum,"1 uso: conjura Telepatia (magia de Abjuração, Nível 2).",,4d10+45,"Loja, Drop",Não-craftável,,Pergaminho/Abjuração,,,,,,,,,,,,,,,,,,,
Pergaminho — Transfigurar Arma,Consumível,Incomum,"1 uso: conjura Transfigurar Arma (magia de Alteração, Nível 2).",,4d10+45,"Loja, Drop",Não-craftável,,Pergaminho/Alteração,,,,,,,,,,,,,,,,,,,
Pergaminho — Translocação Arcana,Consumível,Incomum,"1 uso: conjura Translocação Arcana (magia de Alteração, Nível 2).",,4d10+45,"Loja, Drop",Não-craftável,,Pergaminho/Alteração,,,,,,,,,,,,,,,,,,,
Pergaminho — Ventania Bizarra,Consumível,Incomum,"1 uso: conjura Ventania Bizarra (magia de Destruição, Nível 2).",,4d10+45,"Loja, Drop",Não-craftável,,Pergaminho/Destruição,,,,,,,,,,,,,,,,,,,
Pergaminho — Verdades Dolorosas,Consumível,Incomum,"1 uso: conjura Verdades Dolorosas (magia de Destruição, Nível 2).",,4d10+45,"Loja, Drop",Não-craftável,,Pergaminho/Destruição,,,,,,,,,,,,,,,,,,,
Poção de Cura Menor,Consumível,Incomum,Recupera 2d4+Int de Saúde. Consumível.,,4d10+45,"Alquimista, Drop CR≤2, Loja",Alquimia,2x Reagente Alquímico (x1),"Curativo, Uso Único",,,,,,,,,,,,,,,,,,,
Poção de Vigor,Consumível,Incomum,Recupera 1d6 de Stamina.,,4d10+45,"Alquimista, Drop CR≤2, Loja",Alquimia,2x Reagente Alquímico (x1),"Curativo, Uso Único",,,,,,,,,,,,,,,,,,,
Pó Revelador,Consumível,Incomum,Revela magia remanescente em uma área por 1h.,,4d10+45,"Alquimista, Drop CR≥3, Loja",Alquimia,2x Reagente Alquímico (x1),"Uso Único, Utilidade",,,,,,,,,,,,,,,,,,,
Pó de Espirro,Consumível,Incomum,Arremesso 3m. Fort ou Desorientado por 1 rodada.,,4d10+45,"Alquimista, Drop CR≤2, Loja",Alquimia,2x Reagente Alquímico (x1),"Arremesso, Ofensivo, Uso Único",,,,,,,,,,,,,,,,,,,
Sal Revigorante,Consumível,Incomum,Acorda criatura Inconsciente. Remove Atordoado e Adormecido.,,4d10+45,"Alquimista, Drop CR≤2, Loja",Alquimia,2x Reagente Alquímico (x1),"Curativo, Uso Único",,,,,,,,,,,,,,,,,,,
Seiva da Vhelor,Consumível,Incomum,Recupera 2d6 de Saúde e Stamina e remove Desorientado e Atordoado. Uso repetido causa dependência e corrupção progressiva (ver Substâncias da Grande Árvore). Empilhável: pesa 1 bugiganga a cada 10 unidades.,Cura ferimentos rapidamente. O uso contínuo deixa marcas em quem a bebe.,4d10+45,"Drop CR≤2, Loja",Não-craftável,,"Curativo, Uso Único","Substância da Vhelor. Vendida barata pelo Culto na Embrenha de Khaskavel. Cura agora, escraviza depois.",,,,,,,,,,,,,,,,,,
Solvente Universal,Consumível,Incomum,Dissolve cola/resina. Remove a condição Enraizado.,,4d10+45,"Alquimista, Drop CR≥3, Loja",Alquimia,2x Reagente Alquímico (x1),"Uso Único, Utilidade",,,,,,,,,,,,,,,,,,,
Tinta de Cegueira,Consumível,Incomum,"Arremesso 4,5m. Reflexo ou Cego por 2 rodadas.",,4d10+45,"Alquimista, Drop CR≥3, Loja",Alquimia,2x Reagente Alquímico (x1),"Arremesso, Ofensivo, Uso Único",,,,,,,,,,,,,,,,,,,
Tônico Anti-Exaustão,Consumível,Incomum,Remove 1 nível de Exaustão. 1x por descanso longo.,,4d10+45,"Alquimista, Drop CR≥3, Loja",Alquimia,2x Reagente Alquímico (x1),"Curativo, Uso Único",,,,,,,,,,,,,,,,,,,
Veneno Fraco,Consumível,Incomum,Arma: +1d4 Veneno por 3 ataques. Fort ou Enjoado. Empilhável: pesa 1 bugiganga a cada 10 unidades.,,4d10+45,"Alquimista, Drop CR≤2, Loja",Alquimia,2x Reagente Alquímico (x1),"Uso Único, Veneno",,,,,,,,,,,,,,,,,,,
Veneno de Lâmina Comum,Consumível,Incomum,Aplicado em arma: +1d4 Veneno por 2 ataques. Empilhável: pesa 1 bugiganga a cada 10 unidades.,,4d10+45,"Loja, Drop",Não-craftável,,,"Veneno de mercado negro, sem refino.",,,,,,,,,,,,,,,,,,
Ácido Corrosivo,Consumível,Incomum,"Arremesso 9m. 2d8 Ácido, ignora 2 de Armadura.",,4d10+45,"Alquimista, Drop CR≤2, Loja",Alquimia,2x Reagente Alquímico (x1),"Arremesso, Ofensivo, Uso Único",,,,,,,,,,,,,,,,,,,
Água-Régia,Consumível,Incomum,Dissolve metal mundano. Abre fechaduras de metal.,,4d10+45,"Alquimista, Drop CR≥3, Loja",Alquimia,2x Reagente Alquímico (x1),"Uso Único, Utilidade",,,,,,,,,,,,,,,,,,,
Óleo Congelante,Consumível,Incomum,Aplicado em arma: +1d6 Frio por 3 ataques. Crítico = Lento 1.,,4d10+45,"Alquimista, Loja",Alquimia,2x Reagente Alquímico (x1),"Uso Único, Óleo",,,,,,,,,,,,,,,,,,,
Óleo Flamejante,Consumível,Incomum,Aplicado em arma: +1d6 Fogo nos próximos 3 ataques. Dura 1 min.,,4d10+45,"Alquimista, Drop CR≤2, Loja",Alquimia,2x Reagente Alquímico (x1),"Uso Único, Óleo",,,,,,,,,,,,,,,,,,,
Óleo Sagrado,Consumível,Incomum,Aplicado em arma: +1d6 Radiante por 3 ataques. +1d6 extra contra Corrompidos e Mortos-Vivos.,,4d10+45,"Alquimista, Loja",Alquimia,2x Reagente Alquímico (x1),"Uso Único, Óleo",,,,,,,,,,,,,,,,,,,
Escudo Reforçado,Escudo,Incomum,"+3 Defender como reação. -1,5 Movimento.",,4d10+45,"Loja, Drop",Ferraria,1x Aço Temperado,Escudo,,,,,,,,,,,,,,,,,,,
Escudo de Aço,Escudo,Incomum,"+3 Defender. Ae(Cortante, 2).",,4d10+45,"Drop CR≥3, Loja",Ferraria,2x Aço Temperado,Escudo,,,,,,,,,,,,,,,,,,,
Escudo do Espinho,Escudo,Incomum,+2 Defender. Atacantes corpo a corpo sofrem 1d4 ao acertar você.,,4d10+45,"Drop CR≥3, Loja",Não-craftável,,Escudo,,,,,,,,,,,,,,,,,,,
Amuleto de Visão Noturna,Item Mágico,Incomum,Visão no Escuro 12m enquanto vestido.,,4d10+45,"Drop CR≤2, Loja",Não-craftável,,Utilidade,,,,,,,,,,,,,,,,,,,
Amuleto do Vínculo,Item Mágico,Incomum,1x por descanso longo: transfere até 10 de Saúde sua para um aliado a 9m como 1 ação.,,4d10+45,"Drop, Loja",Não-craftável,,Suporte,,,,,,,,,,,,,,,,,,,
Anel da Carapaça,Item Mágico,Incomum,"Ar 2 permanente. Ao ficar abaixo de metade da Saúde, +1 Ar.",,4d10+45,"Drop, Loja",Não-craftável,,Sobrevivência,,,,,,,,,,,,,,,,,,,
Anel das Brasas,Item Mágico,Incomum,Suas magias e ataques de Fogo causam +1 de dano por dado. Não acumula com outras fontes.,,4d10+45,"Drop, Loja",Não-craftável,,Dano,Forjado em cinzas do Ermo.,,,,,,,,,,,,,,,,,,
Anel de Calor Menor,Item Mágico,Incomum,"Ae(Frio, 2) permanente enquanto vestido.",,4d10+45,"Drop CR≤2, Loja",Não-craftável,,Sobrevivência,,,,,,,,,,,,,,,,,,,
Anel de Centelha,Item Mágico,Incomum,"Ae(Elétrico, 2) permanente enquanto vestido.",,4d10+45,"Drop CR≤2, Loja",Não-craftável,,Sobrevivência,,,,,,,,,,,,,,,,,,,
Braçadeira Anti-Veneno,Item Mágico,Incomum,"Ae(Veneno, 2) permanente enquanto vestido.",,4d10+45,"Drop CR≤2, Loja",Não-craftável,,Sobrevivência,,,,,,,,,,,,,,,,,,,
Broche do Mercante,Item Mágico,Incomum,+2 Convencimento em negociações enquanto exibido.,,4d10+45,"Drop CR≤2, Loja",Não-craftável,,Utilidade,,,,,,,,,,,,,,,,,,,
Capa de Obscurecimento,Item Mágico,Incomum,+2 Furtividade em penumbra ou escuridão.,,4d10+45,"Drop CR≤2, Loja",Não-craftável,,Mobilidade,,,,,,,,,,,,,,,,,,,
Cinturão de Resistência,Item Mágico,Incomum,+5 de Saúde máxima enquanto vestido.,,4d10+45,"Drop CR≤2, Loja",Não-craftável,,Suporte,,,,,,,,,,,,,,,,,,,
Dedal do Ladrão,Item Mágico,Incomum,+3 Crime para abrir fechaduras e desarmar armadilhas. Silencia o som das mãos.,,4d10+45,"Drop, Loja",Não-craftável,,Utilidade,,,,,,,,,,,,,,,,,,,
Diadema do Foco,Item Mágico,Incomum,+1 Vontade permanente enquanto vestido.,,4d10+45,"Drop CR≤2, Loja",Não-craftável,,Suporte,,,,,,,,,,,,,,,,,,,
Garras do Predador,Item Mágico,Incomum,Ataques desarmados causam 1d6 Cortante (em vez de desarmado) e aplicam Sangramento 1 no Crítico.,,4d10+45,"Drop, Loja",Não-craftável,,Dano,,,,,,,,,,,,,,,,,,,
Luvas de Aderência,Item Mágico,Incomum,Vantagem em testes de Movimento para escalar enquanto vestidas.,,4d10+45,"Drop CR≤2, Loja",Não-craftável,,Mobilidade,,,,,,,,,,,,,,,,,,,
Máscara da Coragem,Item Mágico,Incomum,Imune a Amedrontado enquanto vestida.,,4d10+45,"Drop CR≤2, Loja",Não-craftável,,Suporte,,,,,,,,,,,,,,,,,,,
Pulseira de Alertas,Item Mágico,Incomum,Não pode ser Desprevenido enquanto vestida.,,4d10+45,"Drop CR≤2, Loja",Não-craftável,,Utilidade,,,,,,,,,,,,,,,,,,,
Sandálias do Vento,Item Mágico,Incomum,"+1,5m Movimento. Ignora a primeira casa de Terreno Difícil por turno.",,4d10+45,"Drop, Loja",Não-craftável,,Mobilidade,,,,,,,,,,,,,,,,,,,
Sigilo do Carrasco,Item Mágico,Incomum,"+2 de dano contra alvos Exposto, Caído ou Atordoado.",,4d10+45,"Drop, Loja",Não-craftável,,Dano,Marca dos algozes de Vorn.,,,,,,,,,,,,,,,,,,
Tornozeleira de Velocidade,Item Mágico,Incomum,"+1,5m de Movimento enquanto vestida.",,4d10+45,"Drop CR≤2, Loja",Não-craftável,,Mobilidade,,,,,,,,,,,,,,,,,,,
Aço Temperado,Material,Incomum,Ingrediente-base de craft (metal). Usado em receitas de Ferraria e Engenharia da raridade Incomum. Empilhável: pesa 1 bugiganga a cada 10 unidades.,,4d10+45,"[""Loja"",""Drop""]",Não-craftável,,,Ingrediente-base do sistema de crafting.,,,,,,,,,,,,,,,,,,
Couro Refinado,Material,Incomum,Ingrediente-base de craft (couro). Usado em receitas de Ferraria e Engenharia da raridade Incomum. Empilhável: pesa 1 bugiganga a cada 10 unidades.,,4d10+45,"[""Loja"",""Drop""]",Não-craftável,,,Ingrediente-base do sistema de crafting.,,,,,,,,,,,,,,,,,,
Engrenagem,Material,Incomum,Ingrediente-base de craft (mecânica). Usado em receitas de Ferraria e Engenharia da raridade Incomum. Empilhável: pesa 1 bugiganga a cada 10 unidades.,,4d10+45,"[""Loja"",""Drop""]",Não-craftável,,,Ingrediente-base do sistema de crafting.,,,,,,,,,,,,,,,,,,
Fibra Sintética,Material,Incomum,Ingrediente-base de craft (tecido). Usado em receitas de Ferraria e Engenharia da raridade Incomum. Empilhável: pesa 1 bugiganga a cada 10 unidades.,,4d10+45,"[""Loja"",""Drop""]",Não-craftável,,,Ingrediente-base do sistema de crafting.,,,,,,,,,,,,,,,,,,
Madeira Nobre,Material,Incomum,Ingrediente-base de craft (madeira). Usado em receitas de Ferraria e Engenharia da raridade Incomum. Empilhável: pesa 1 bugiganga a cada 10 unidades.,,4d10+45,"[""Loja"",""Drop""]",Não-craftável,,,Ingrediente-base do sistema de crafting.,,,,,,,,,,,,,,,,,,
Flechas Elétricas,Munição,Incomum,[Distância Simples] +1d4 Elétrico no acerto. Crítico: Atordoado 1 rodada. Empilhável: pesa 1 bugiganga a cada 10 unidades.,,4d10+45,"Drop CR≥3, Loja",Engenharia,1x Engrenagem,Munição/Distância Simples,,,,,,,,,,,,,,,,,,,
Flechas Gélidas,Munição,Incomum,[Distância Simples] +1d4 Frio no acerto. Crítico: Lento 1. Empilhável: pesa 1 bugiganga a cada 10 unidades.,,4d10+45,"Drop CR≥3, Loja",Engenharia,1x Engrenagem,Munição/Distância Simples,,,,,,,,,,,,,,,,,,,
Flechas Incendiárias,Munição,Incomum,[Distância Simples] +1d4 Fogo no acerto. Crítico: alvo fica Em Chamas. Empilhável: pesa 1 bugiganga a cada 10 unidades.,,4d10+45,"Drop CR≥3, Loja",Engenharia,1x Engrenagem,Munição/Distância Simples,,,,,,,,,,,,,,,,,,,
Lança de Fogo,Munição,Incomum,[Arremesso] Arremessável. +1d4 Fogo no acerto. Crítico: alvo fica Em Chamas. Empilhável: pesa 1 bugiganga a cada 10 unidades.,,4d10+45,"Drop CR≥3, Loja",Engenharia,1x Engrenagem,Munição/Arremesso,,,,,,,,,,,,,,,,,,,
Munição Incendiária,Munição,Incomum,[Distância Pesada] +1d6 Fogo no acerto. Crítico: Em Chamas. Empilhável: pesa 1 bugiganga a cada 10 unidades.,,4d10+45,"Loja, Drop",Engenharia,1x Peça Mecânica,Munição/Distância Pesada,,,,,,,,,,,,,,,,,,,
Munição Perfurante,Munição,Incomum,[Distância Pesada] Ignora 5 de Armadura(Ar) no acerto. Empilhável: pesa 1 bugiganga a cada 10 unidades.,,4d10+45,"Loja, Drop",Engenharia,1x Peça Mecânica,Munição/Distância Pesada,,,,,,,,,,,,,,,,,,,
Virotes Perfurantes,Munição,Incomum,[Distância Simples] Ignora 5 de Armadura no acerto. Empilhável: pesa 1 bugiganga a cada 10 unidades.,,4d10+45,"Drop CR≥3, Loja",Engenharia,1x Engrenagem,Munição/Distância Simples,,,,,,,,,,,,,,,,,,,
Virotes Venenosos,Munição,Incomum,[Distância Simples] +1d4 Veneno no acerto. Fort ou Envenenado. Empilhável: pesa 1 bugiganga a cada 10 unidades.,,4d10+45,"Drop CR≥3, Loja",Engenharia,1x Engrenagem,Munição/Distância Simples,,,,,,,,,,,,,,,,,,,
Adaga Dimensional,Arma,Exótico,"Leve Perfurante +2. 3d6 Perfurante (Destreza). +2 em Atacar. Atacar(1), Arremessar(1). Requisito: Destreza ≥ 12. + 1d6 de tipo variável: ao atacar, role 1d4 — 1 Radiante, 2 Trovejante, 3 Necrótico, 4 Força. O ataque ignora resistência ao tipo rolado. Efeito: Alcançar (2 Stamina): seu próximo ataque tem +1,5 m de Alcance e não pode ser retaliado.",,5d12+180,"Drop CR≥3, Loja",Não-craftável,,,,,,,,,,,,,,,,,,,,,
Arco do Vento,Arma,Exótico,"Distância Simples +2. 3d6 Perfurante (Destreza). +2 em Atacar. Atacar(1). Alcance 18 m. Requisito: Treinamento À Distância. Consome 1 munição (Virotes/Flechas) por cena de combate. + 1d6 Força. Ao acertar um ataque, ganhe +1,5 m de movimento como ação livre. Efeito: Dilacerar (2 Stamina): seu próximo ataque aplica Sangramento 1 no acerto.",,5d12+180,"Drop CR≥3, Loja",Não-craftável,,,,,,,,,,,,,,,,,,,,,
Arma Arremesso +2,Arma,Exótico,Arremesso +2. 3d8 Perfurante (Destreza). +2 em Atacar. Atacar(1). Alcance 9 m. Requisito: Destreza ≥ 14. Consome 1 munição (Conjunto de Arremesso) por cena de combate. Efeito: Dilacerar (2 Stamina): seu próximo ataque aplica Sangramento 1 no acerto.,,5d12+180,"Loja, Drop",Ferraria,1x Arma Arremesso +1 + 2x Madeira Mística,,,,,,,,,,,,,,,,,,,,
Arma Distância Pesada +2,Arma,Exótico,Distância Pesada +2. 3d12 Perfurante (Destreza). +2 em Atacar. Atacar(2). Alcance 18 m. Requisito: Treinamento À Distância. Consome 1 munição (Munição de Fogo) por cena de combate. Efeito: Executar (3 Stamina): seu próximo ataque tem +1 dado de dano.,,5d12+180,"Loja, Drop",Ferraria,1x Arma Distância Pesada +1 + 2x Madeira Mística,,,,,,,,,,,,,,,,,,,,
Arma Distância Simples +2,Arma,Exótico,Distância Simples +2. 3d6 Perfurante (Destreza). +2 em Atacar. Atacar(1). Alcance 18 m. Requisito: Treinamento À Distância. Consome 1 munição (Virotes/Flechas) por cena de combate. Efeito: Dilacerar (2 Stamina): seu próximo ataque aplica Sangramento 1 no acerto.,,5d12+180,"Loja, Drop",Ferraria,1x Arma Distância Simples +1 + 2x Madeira Mística,,,,,,,,,,,,,,,,,,,,
Arma Leve Contundente +2,Arma,Exótico,"Leve Contundente +2. 3d6 Contundente (Destreza). +2 em Atacar. Atacar(1), Arremessar(1). Requisito: Destreza ≥ 12. Efeito: Desorientar (2 Stamina): seu próximo ataque aplica Desorientado no acerto.",,5d12+180,"Loja, Drop",Ferraria,1x Arma Leve Contundente +1 + 2x Liga Rúnica,,,,,,,,,,,,,,,,,,,,
Arma Leve Cortante +2,Arma,Exótico,"Leve Cortante +2. 3d6 Cortante (Destreza). +2 em Atacar. Atacar(1), Arremessar(1). Requisito: Destreza ≥ 12. Efeito: Dilacerar (2 Stamina): seu próximo ataque aplica Sangramento 1 no acerto.",,5d12+180,"Loja, Drop",Ferraria,1x Arma Leve Cortante +1 + 2x Liga Rúnica,,,,,,,,,,,,,,,,,,,,
Arma Leve Perfurante +2,Arma,Exótico,"Leve Perfurante +2. 3d6 Perfurante (Destreza). +2 em Atacar. Atacar(1), Arremessar(1). Requisito: Destreza ≥ 12. Efeito: Alcançar (2 Stamina): seu próximo ataque tem +1,5 m de Alcance e não pode ser retaliado.",,5d12+180,"Loja, Drop",Ferraria,1x Arma Leve Perfurante +1 + 2x Liga Rúnica,,,,,,,,,,,,,,,,,,,,
Arma Leve Ágil +2,Arma,Exótico,"Leve Ágil +2. 3d8 Cortante, Perfurante ou Contundente (Destreza). +2 em Atacar. Atacar(1). Requisito: Destreza ≥ 14. Efeito: Executar (3 Stamina): seu próximo ataque tem +1 dado de dano.",,5d12+180,"Loja, Drop",Ferraria,1x Arma Leve Ágil +1 + 2x Liga Rúnica,,,,,,,,,,,,,,,,,,,,
Arma Marcial Longa +2,Arma,Exótico,"Marcial Longa +2. 4d10 Perfurante (Força). +2 em Atacar. Atacar(2). Requisito: Treinado em Armas Marciais. Efeito: Alcançar (2 Stamina): seu próximo ataque tem +1,5 m de Alcance e não pode ser retaliado. 1x/turno não custa Stamina.",,5d12+180,"Loja, Drop",Ferraria,1x Arma Marcial Longa +1 + 2x Madeira Mística,,,,,,,,,,,,,,,,,,,,
Arma Marcial Pesada +2,Arma,Exótico,Marcial Pesada +2. 4d10 Contundente (Força). +2 em Atacar. Atacar(2). Requisito: Treinado em Armas Marciais. Efeito: Desorientar (2 Stamina): seu próximo ataque aplica Desorientado no acerto. 1x/turno não custa Stamina.,,5d12+180,"Loja, Drop",Ferraria,1x Arma Marcial Pesada +1 + 2x Liga Rúnica,,,,,,,,,,,,,,,,,,,,
Arma Marcial Precisa +2,Arma,Exótico,Marcial Precisa +2. 3d8 Cortante (Destreza). +2 em Atacar. Atacar(1). Requisito: Treinado em Armas Marciais. Efeito: Executar (3 Stamina): seu próximo ataque tem +1 dado de dano. 1x/turno não custa Stamina.,,5d12+180,"Loja, Drop",Ferraria,1x Arma Marcial Precisa +1 + 2x Liga Rúnica,,,,,,,,,,,,,,,,,,,,
